SubjectID,researchdate,BrandID,CategoryDelivery,daily_ots,score,threshold,reason,Brand
1585271561336756601,2025-06-05,213486,Малая техника,4572.098,4572.098,4523.16424,Exceeds 99.0th percentile for this day (n=5),nikon
1585271561336967196,2025-06-05,214142,Смартфоны,22800.113,22800.113,22449.899719999998,Exceeds 99.0th percentile for this day (n=7),oneplus
1450170178027016605,2025-06-05,214544,Подгузники,7817.191,7817.191,7689.239739999999,Exceeds 99.0th percentile for this day (n=7),pampers
1739855415287684224,2025-06-05,215234,Смартфоны,19247.172,19247.172,18546.880319999993,Exceeds 99.0th percentile for this day (n=13),poco
5269222877690299204,2025-06-05,216114,Смартфоны,25492.784999999996,25492.784999999996,23453.34166000001,Exceeds 99.0th percentile for this day (n=23),realme
1585271561337032322,2025-06-05,216181,Смартфоны,21123.744,21123.744,20697.447999999997,Exceeds 99.0th percentile for this day (n=14),redmi
2738194092690289034,2025-06-05,216394,Дезодоранты,21093.558,21093.558,20580.41028,Exceeds 99.0th percentile for this day (n=5),rexona
4188358369920039902,2025-06-05,217082,Смартфоны,12771.638,12771.638,12593.649280000001,Exceeds 99.0th percentile for this day (n=9),samsung
360295029579446279,2025-06-05,219275,Средства для волос,25905.685,25905.685,22504.664319999967,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",tashe
6052843423965704179,2025-06-05,219383,Малая техника,4201.485,4201.485,4194.93984,Exceeds 99.0th percentile for this day (n=5),tefal
1585271561336997124,2025-06-05,221229,Смартфоны,17106.288,17106.288,16859.32065,Exceeds 99.0th percentile for this day (n=6),vivo (электроника)
1585271561337012619,2025-06-05,221942,Малая техника,16174.082,16174.082,15604.210000000003,Exceeds 99.0th percentile for this day (n=6),xiaomi
1729390231323623488,2025-06-05,221942,Смарт-часы и браслеты,21855.749,21855.749,20790.72164,Exceeds 99.0th percentile for this day (n=9),xiaomi
6701361217345430749,2025-06-05,221942,Смартфоны,47003.92,47003.92,42515.12820999998,Exceeds 99.0th percentile for this day (n=22),xiaomi
2305848744076623288,2025-06-05,230938,Уход за полостью рта,26604.366,26604.366,25856.55672000002,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",лесной бальзам
2882311520272393920,2025-06-05,242139,Аудиотехника,89641.242,89641.242,79127.33755999994,Exceeds 99.0th percentile for this day (n=14),яндекс
2305848744076623212,2025-06-05,281079,Смартфоны,57310.887,57310.887,54961.62957,Exceeds 99.0th percentile for this day (n=40),samsung galaxy
875418803981039424,2025-06-05,307306,Смартфоны,8061.356,8061.356,7881.925639999999,Exceeds 99.0th percentile for this day (n=7),tecno camon
5197165587782267328,2025-06-05,311362,Смартфоны,20529.311,20529.311,20107.447150000004,Exceeds 99.0th percentile for this day (n=6),tecno pova
5917742103239452545,2025-06-05,320820,Крупная техника,26506.164,26506.164,16904.456039999986,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",neva (сантехника)
5764614858704116186,2025-06-05,369276,Смартфоны,39089.152,39089.152,38029.55488,Exceeds 99.0th percentile for this day (n=5),iqoo
1729388589032331985,2025-06-06,197627,Обувь,357638.12,357638.12,301592.22793999943,Exceeds 99.0th percentile for this day (n=18),adidas
4107288419676846144,2025-06-06,197627,Одежда,23773.942,23773.942,23187.101499999993,Exceeds 99.0th percentile for this day (n=7),adidas
1954573939019829505,2025-06-06,198484,Смартфоны,166115.05800000002,166115.05800000002,106047.00491999977,Exceeds 99.0th percentile for this day (n=43),apple iphone
504410216844887574,2025-06-06,201581,Корм для собак,43463.907,43463.907,42058.46888,Exceeds 99.0th percentile for this day (n=5),chappi
3467784171369747138,2025-06-06,202423,Детские одежда и обувь,19254.799,19254.799,18729.36567999998,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",crocs
2233792637557835906,2025-06-06,202423,Обувь,23449.774,23449.774,21816.86094,Exceeds 99.0th percentile for this day (n=24),crocs
2377906299442911135,2025-06-06,203071,Аудиотехника,29975.112,29975.112,29089.934489999996,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",dexp
3035439740714155136,2025-06-06,206402,Смартфоны,11524.911,11524.911,11219.761919999999,Exceeds 99.0th percentile for this day (n=5),google pixel
1585271561336656962,2025-06-06,206804,Крупная техника,6551.342,6551.342,6483.0751199999995,Exceeds 99.0th percentile for this day (n=5),haier
1585271561337035030,2025-06-06,207447,Аудиотехника,48486.854,48486.854,29845.80329999994,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",honor
1954572816503618427,2025-06-06,207447,Смартфоны,22772.924,22772.924,22022.980000000003,Exceeds 99.0th percentile for this day (n=21),honor
2305848744076623408,2025-06-06,207543,Смарт-часы и браслеты,8077.642,8077.642,7722.0804,Exceeds 99.0th percentile for this day (n=9),huawei
2305848744076623408,2025-06-06,207543,Смартфоны,28271.747,28271.747,27686.4301,Exceeds 99.0th percentile for this day (n=11),huawei
1585271561336987845,2025-06-06,207943,Смартфоны,32936.002,32936.002,30338.189310000012,Exceeds 99.0th percentile for this day (n=12),infinix
4188358369920039902,2025-06-06,208375,Аудиотехника,23095.884,23095.884,22215.065400000003,Exceeds 99.0th percentile for this day (n=11),jbl (аудиотехника)
1585271561336658267,2025-06-06,208807,Малая техника,4338.561,4338.561,4292.725759999999,Exceeds 99.0th percentile for this day (n=5),karcher
1306054984423598366,2025-06-06,208810,Обувь,6476.567,6476.567,6440.28235,Exceeds 99.0th percentile for this day (n=6),kari
2233802556162053506,2025-06-06,209227,Малая техника,26845.811999999998,26845.811999999998,26254.899039999997,Exceeds 99.0th percentile for this day (n=5),kitfort
7782225885427882465,2025-06-06,211422,Малая техника,19540.424,19540.424,17659.566720000003,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",marta
1585271561336883308,2025-06-06,211883,Средства для умывания и ухода за лицом,23095.884,23095.884,19882.11733999998,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",mesomatrix
6341074104264854111,2025-06-06,213474,Обувь,14443.247,14443.247,14135.9205,Exceeds 99.0th percentile for this day (n=11),nike
1585271561336967196,2025-06-06,214142,Смартфоны,31202.420000000002,31202.420000000002,30676.663150000004,Exceeds 99.0th percentile for this day (n=6),oneplus
1954574044080790082,2025-06-06,215234,Смартфоны,9139.81,9139.81,8971.7897,Exceeds 99.0th percentile for this day (n=15),poco
1585271561336801038,2025-06-06,215434,Обувь,26494.653,26494.653,25031.096670000003,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",premiata
8214571128982578588,2025-06-06,216114,Смартфоны,43947.668,43947.668,38873.50158999996,Exceeds 99.0th percentile for this day (n=20),realme
1585271561336879976,2025-06-06,216181,Смартфоны,26947.256,26947.256,24754.03327999999,Exceeds 99.0th percentile for this day (n=27),redmi
2017618760585040015,2025-06-06,217082,Крупная техника,8118.989,8118.989,7869.53447,Exceeds 99.0th percentile for this day (n=10),samsung
7061651277740080000,2025-06-06,217082,Смартфоны,10629.265,10629.265,10481.3015,Exceeds 99.0th percentile for this day (n=6),samsung
1585271561336804690,2025-06-06,219127,Обувь,9924.174,9924.174,9626.970100000002,Exceeds 99.0th percentile for this day (n=6),ttaccardi
1585271561336836994,2025-06-06,219306,Крупная техника,23215.704,23215.704,22614.338,Exceeds 99.0th percentile for this day (n=5),tcl (техника)
1585271561336903348,2025-06-06,221535,Крупная техника,51793.448000000004,51793.448000000004,50124.91438000006,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",weissgauff
5413337214202460180,2025-06-06,221942,Смартфоны,15967.193,15967.193,15742.927699999998,Exceeds 99.0th percentile for this day (n=15),xiaomi
153134419846811585,2025-06-06,222481,Одежда,9105.3,9105.3,9097.715279999999,Exceeds 99.0th percentile for this day (n=5),zolla
1585271561337014587,2025-06-06,234881,Товары для стирки,39523.008,39523.008,21457.505799999853,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",персил
6052843423965704618,2025-06-06,242139,Аудиотехника,11031.875,11031.875,10858.82086,Exceeds 99.0th percentile for this day (n=8),яндекс
2305848744076623212,2025-06-06,281079,Смартфоны,91275.03,91275.03,76111.09207999999,Exceeds 99.0th percentile for this day (n=33),samsung galaxy
4188358933945245264,2025-06-06,307306,Смартфоны,16677.338,16677.338,15929.607679999994,Exceeds 99.0th percentile for this day (n=13),tecno camon
5764614858704116186,2025-06-06,369276,Смартфоны,37278.092,37278.092,34925.229109999986,Exceeds 99.0th percentile for this day (n=8),iqoo
1585271561337034979,2025-06-07,197557,Детские одежда и обувь,55804.095,55804.095,26891.730079999987,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",acoola
2891323557308657986,2025-06-07,197627,Обувь,11900.963,11900.963,11773.35632,Exceeds 99.0th percentile for this day (n=10),adidas
1450169730127850278,2025-06-07,198484,Смартфоны,62793.88,62793.88,57849.25864000002,Exceeds 99.0th percentile for this day (n=52),apple iphone
9019569075743616,2025-06-07,201793,Универсальные чистящие средства,42644.824,42644.824,29251.979919999947,"Exceeds 99.0th percentile for brand (few daily obs, n=2)",cif
1585271561336985866,2025-06-07,202423,Обувь,57430.596,57430.596,49130.66393999996,Exceeds 99.0th percentile for this day (n=22),crocs
1882516134850618573,2025-06-07,206058,Обувь,26201.495,26201.495,22659.186109999973,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",gerry weber
1882516134850618573,2025-06-07,206058,Одежда,183410.465,183410.465,141246.6826300001,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",gerry weber
7070663956211116160,2025-06-07,206252,Одежда,11201.466,11201.466,10963.98392,Exceeds 99.0th percentile for this day (n=5),gloria jeans
720583759961124417,2025-06-07,206402,Смартфоны,11993.514,11993.514,11852.42823,Exceeds 99.0th percentile for this day (n=8),google pixel
8800042911955348868,2025-06-07,207295,Крупная техника,10545.735,10545.735,10115.724699999999,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",hitachi
7854284809238590800,2025-06-07,207447,Смартфоны,53902.326,53902.326,49733.77128000002,Exceeds 99.0th percentile for this day (n=23),honor
1585271561336660410,2025-06-07,207543,Смарт-часы и браслеты,8565.357,8565.357,8398.74272,Exceeds 99.0th percentile for this day (n=5),huawei
4908937353777220800,2025-06-07,207543,Смартфоны,7245.792,7245.792,7021.12416,Exceeds 99.0th percentile for this day (n=9),huawei
1729388141130525804,2025-06-07,207943,Смартфоны,30880.58,30880.58,30389.675300000003,Exceeds 99.0th percentile for this day (n=11),infinix
8935148650840696384,2025-06-07,208375,Аудиотехника,20652.747,20652.747,20239.2925,Exceeds 99.0th percentile for this day (n=6),jbl (аудиотехника)
1585271561336824640,2025-06-07,213474,Обувь,22720.448,22720.448,22032.616869999998,Exceeds 99.0th percentile for this day (n=8),nike
8800699037240317312,2025-06-07,213474,Одежда,70300.269,70300.269,68360.58232,Exceeds 99.0th percentile for this day (n=5),nike
8502804186997688729,2025-06-07,214142,Смартфоны,92554.65000000001,92554.65000000001,86232.62814000004,Exceeds 99.0th percentile for this day (n=12),oneplus
3035438502080357056,2025-06-07,214199,Смартфоны,8717.635,8717.635,8712.7132,Exceeds 99.0th percentile for this day (n=6),oppo (электроника)
7214779111113442240,2025-06-07,214544,Подгузники,6351.191,6351.191,6237.9453,Exceeds 99.0th percentile for this day (n=6),pampers
1585271561337051847,2025-06-07,214614,Туалетная бумага,22492.102,22492.102,22491.5337,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",papia
8502804186997688729,2025-06-07,215234,Смартфоны,205677.0,205677.0,174537.00089999987,Exceeds 99.0th percentile for this day (n=22),poco
6052843423965704632,2025-06-07,215539,Корм для кошек,29788.04,29788.04,25391.590400000114,"Exceeds 99.0th percentile for brand (few daily obs, n=3)",pro plan
1161942649620631617,2025-06-07,216114,Смартфоны,45573.318,45573.318,40111.84818000001,Exceeds 99.0th percentile for this day (n=19),realme
1585271561337028331,2025-06-07,216181,Смартфоны,103886.132,103886.132,80903.84847999999,Exceeds 99.0th percentile for this day (n=33),redmi
1585271561336968320,2025-06-07,216182,Малая техника,17566.995,17566.995,17047.348759999997,Exceeds 99.0th percentile for this day (n=5),redmond (бытовая техника)
1585271561336659765,2025-06-07,217033,Обувь,20719.176,20719.176,19006.195,"Exceeds 99.0th percentile for brand (few daily obs, n=1)",salamander
8502804186997688729,2025-06-07,217082,Крупная техника,10283.85,10283.85,10238.27622,Exceeds 99.0th percentile for this day (n=8),samsung
1297043030334348571,2025-06-07,217082,Смартфоны,49588.159,49588.159,48205.41255000001,Exceeds 99.0th percentile for this day (n=6),samsung
